Name,Location,Rating
"Mai Xuân Cảnh - Miến Phở Gà, Phố Nướng","57 Nguyễn Du, P. Bến Thành, Quận 1, TP. HCM",2.2
Sài Gòn Givral Bakery - Thành Thái,"97 Thành Thái, P. 14, Quận 10, TP. HCM",3.5
Ăn Vặt - Há Cảo Hong Kong - Vạn Kiếp,"159 Vạn Kiếp, P. 3, Quận Bình Thạnh, TP. HCM",3.8
Há Cảo Ăn Là Ghiền - Vạn Kiếp,"159 Vạn Kiếp, Quận Bình Thạnh, TP. HCM",3.5
Pizza Hut - Trương Định,"61 Trương Định, Quận 3, TP. HCM",3.5
Chim Cút & Cá Viên,"106 Trần Quang Diệu, Quận 3, TP. HCM",4.7
Bánh Canh Cua - Nguyễn Công Trứ,"25 Đường Nguyễn Công Trứ, P. Nguyễn Thái Bình, Quận 1, TP. HCM",3.7
Tường Phát - Hủ Tiếu Nam Vang - Đường Số 7,"31 Đường Số 7, P. An Lạc, Quận Bình Tân, TP. HCM",3.8
Bún Bò Hoa Lâm - Nguyễn Gia Trí,"69/54 Nguyễn Gia Trí (Đường D2), P. 25, Quận Bình Thạnh, TP. HCM",3.1
Lẩu Bò Nhà Gỗ - Lý Thái Tổ,"162 Lý Thái Tổ, P. 1, Quận 3, TP. HCM",2.6
San Fu Lou - Ẩm Thực Quảng Đông - Lê Lai,"Tầng Trệt, AB Tower, 76A Lê Lai, P. Bến Thành, Quận 1, TP. HCM",3.9
Gia Chánh Quán - Quốc Lộ 22,"268 Quốc Lộ 22, Huyện Củ Chi, TP. HCM",4.1
The Pizza Company - Quang Trung Gò Vấp,"638 Quang Trung, P. 11, Quận Gò Vấp, TP. HCM",3.8
Bún Đậu Homemade - Hồng Hà,"6 Hồng Hà, P. 2, Quận Tân Bình, TP. HCM",3.4
Bánh Mì Xíu Mại Đà Lạt Dì Liên - Đường Số 13,"5 Đường Số 13, P. 4, Quận 8, TP. HCM",4.2
Lẩu Dê 404,"95A Gò Dầu, Quận Tân Phú, TP. HCM",1.3
Dìn Ký - Bột Chiên & Hủ Tiếu Xào,"200 Tôn Thất Hiệp , Quận 11, TP. HCM",3.7
Cơm Tấm Cali - Nguyễn Chí Thanh,"125 Nguyễn Chí Thanh, P. 9, Quận 5, TP. HCM",3.5
Mì Quảng Bà Tám,"31/4G Nguyễn Ảnh Thủ, P. Hiệp Thành, Quận 12, TP. HCM",3.8
Ô Kê Quán - Lẩu Gà Lá É Gốc Phú Yên,"164 Nguyễn Văn Lượng, P. 17, Quận Gò Vấp, TP. HCM",4.2
Ngọc Hà - Bún Đậu Mắm Tôm - Lê Quang Định,"255 Lê Quang Định, P. 7, Quận Bình Thạnh, TP. HCM",3.8
Nam Giao - Món Huế - Lê Thánh Tôn,"136/15 Lê Thánh Tôn, Quận 1, TP. HCM",3.2
Phá Lấu Bò - Võ Văn Kiệt,"834 Võ Văn Kiệt, P. 5, Quận 5, TP. HCM",4.7
"Highlands Coffee - Trà, Cà Phê & Bánh - 506 Trường Chinh","506 Trường Chinh, P. 13, Quận Tân Bình, TP. HCM",3.1
Bún Mắm Lan Anh,"417 - 419 Tỉnh Lộ 10, Quận Bình Tân, TP. HCM",3.8
8 Rèm - Bánh Mì Bình Định - Phan Văn Trị,"633 Phan Văn Trị, P. 7, Quận Gò Vấp, TP. HCM",2.1
Ăn Vặt W Food - Bùi Hữu Nghĩa,"295/22D Bùi Hữu Nghĩa, P. 1, Quận Bình Thạnh, TP. HCM",5.0
Chè Bưởi Homemade,"184/14 Bùi Tư Toàn, P. An Lạc, Quận Bình Tân, TP. HCM",3.4
Vina Chuối - Huỳnh Thúc Kháng,"25 Huỳnh Thúc Kháng, P. Bến Nghé, Quận 1, TP. HCM",3.6
Cơm Ba Ghiên - Nguyễn Văn Trỗi,"146/3 Nguyễn Văn Trỗi, P. 8, Quận Phú Nhuận, TP. HCM",3.8
Bún Bò Cay Bạc Liêu,"1 Ký Hòa, Quận 5, TP. HCM",3.0
Bánh Ướt Minh Châu,"400 Lê Văn Sỹ, Quận 3, TP. HCM",1.8
D'Maris - Buffet Cao Cấp - Pico Lotte,"Tầng 5 Pico Plaza, 20 Cộng Hòa, P. 12, Quận Tân Bình, TP. HCM",3.5
Sushi Masa - Lê Văn Sỹ,"78 Lê Văn Sỹ, P. 11, Quận Phú Nhuận, TP. HCM",3.9
Bạch Tuộc Nướng Xe Lửa,"Hoàng Sa, Quận 3, TP. HCM",4.0
Bò Né 3 Ngon 118 - Bò Bít Tết & Bò Kho,"118 Đường Số 23, P. 11, Quận 6, TP. HCM",2.6
Đức Phát Bakery - Cao Thắng,"71 Cao Thắng, P. 3, Quận 3, TP. HCM",3.0
Đức Phát Bakery - Hậu Giang,"92A Hậu Giang, P. 6, Quận 6, TP. HCM",3.3
Deli Food A Sìn - Bánh Tráng Trộn Ăn Vặt - Lê Đức Thọ,"730/7/5 Lê Đức Thọ, P. 15, Quận Gò Vấp, TP. HCM",3.3
Cánh Đồng Hoang - Gà Ta Bình Định,"Hẻm 730 Lê Đức Thọ, P. 15, Quận Gò Vấp, TP. HCM",3.8
Cô Châu - Bún Bò Huế - Đường 3 Tháng 2,"436B/70/11 Đường 3 Tháng 2, P. 10, Quận 10, TP. HCM",3.6
Cơm & Bánh Mì Sài Gòn - Cao Thắng,"456/30A Cao Thắng, P. 12, Quận 10, TP. HCM",5.0
Ốc Vân - Chợ Bến Thành,"23 Nguyễn An Ninh, P. Bến Thành, Quận 1, TP. HCM",2.9
Hồng Trà Ngô Gia - 624 Lê Đức Thọ,"624 Đường Lê Đức Thọ, P. 15, Quận Gò Vấp, TP. HCM",2.4
Ngon Ngon Quá - Bánh Ngọt & Ăn Vặt,"72/31 Phan Đăng Lưu, P. 5, Quận Phú Nhuận, TP. HCM",3.4
Súp Cua Hạnh - Lê Đức Thọ,"Lê Đức Thọ, Quận Gò Vấp, TP. HCM",4.0
"Bột Chiên, Súp Cua & Bún Bò Huế","79 Lê Văn Thọ, P. 8, Quận Gò Vấp, TP. HCM",5.0
Bún Thịt Nướng Cô Huệ - Chợ Thái Bình,"Kiot Mặt Tiền Chợ Thái Bình, Quận 1, TP. HCM",3.5
Súp Cua Hạnh - Hoàng Hoa Thám,"118A Hoàng Hoa Thám, P.12, Quận Tân Bình, TP. HCM",3.4
Súp Cua Hạnh - Thống Nhất,"208 Thống Nhất, Quận Gò Vấp, TP. HCM",3.0
Súp Cua Hạnh - Nguyễn Thái Sơn,"12 Nguyễn Thái Sơn, P. 3, Quận Gò Vấp, TP. HCM",3.3
Gong Cha - Trà & Cà Phê - Thủ Đức,"101 Dân Chủ, P. Bình Thọ, Tp. Thủ Đức, TP. HCM",3.2
Hiền Ký 3 - Quán Ăn Bình Dân,"1003 Kha Vạn Cân, Tp. Thủ Đức, TP. HCM",3.0
Gà Nướng Phi Long - Nguyễn Biểu,"249 Nguyễn Biểu, P. 2, Quận 5, TP. HCM",3.2
Gangnam Tanghulu - Phạm Văn Đồng,"Tầng 4 Giga Mall Thủ Đức - 242 Phạm Văn Đồng, Tp. Thủ Đức, TP. HCM",4.7
Trần Quang Ký - Vịt Quay Sốt Tiêu Đen - Âu Cơ,"55 Âu Cơ, P. 14, Quận 11, TP. HCM",3.6
CƠM GÀ TAM KỲ QUỐC ÂN - ĐÀO DUY TỪ,"65 Đào Duy Từ, P. 5, Quận 10, TP. HCM",1.3
Sủi Cảo Đức Phát - Hà Tôn Quyền,"176 Hà Tôn Quyền , Quận 11, TP. HCM",3.8
Xuân Mai - Phở & Lẩu Bò,"251D Hậu Giang, P. 5, Quận 6, TP. HCM",4.3
Bánh Canh Cua Ngọc Trinh - Trần Xuân Soạn,"867 Trần Xuân Soạn, P. Tân Hưng, Quận 7, TP. HCM",3.6
Sepia - Nhà Hàng Hải Sản,"1 Khổng Tử, P. Bình Thọ, Tp. Thủ Đức, TP. HCM",4.0
Cơm Niêu Trung Sơn,"285 - 287 Đường Số 9A, KDC Trung Sơn, X. Bình Hưng, Huyện Bình Chánh, TP. HCM",3.6
Chè Đậu 3 Màu - Nguyễn Văn Giai,"16E Nguyễn Văn Giai, P. Đa Kao, Quận 1, TP. HCM",3.6
Bánh Mì Chim Chạy - Nguyễn Thị Minh Khai,"147D Nguyễn Thị Minh Khai, P. Phạm Ngũ Lão, Quận 1, TP. HCM",3.4
Cháo Lòng Bò - Trần Quý,"184 Trần Quý, P. 6 , Quận 11, TP. HCM",4.3
Mì Quảng Đông Nguyên,"147A Đồng Đen, P. 14, Quận Tân Bình, TP. HCM",3.9
Quán Trường Phát - Hủ Tiếu Nam Vang,"96 Trương Công Định, P. 14, Quận Tân Bình, TP. HCM",3.4
Gỏi Cuốn 3K - Vạn Kiếp,"159 Vạn Kiếp, Quận Bình Thạnh, TP. HCM",3.4
Cơm Gà Xối Mỡ 58,"Quốc Lộ 13 Cũ, Tp. Thủ Đức, TP. HCM",3.8
Huê Ký Mì Gia - Thuận Kiều,"59C Thuận Kiều, P. 12, Quận 5, TP. HCM",3.2
Bún Bò Hoa Lâm - Lê Quang Định,"447 Lê Quang Định, P. 5, Quận Bình Thạnh, TP. HCM",3.4
Lộc Phát - Hủ Tiếu Nam Vang - Đình Phong Phú,"10 Đình Phong Phú, P. Tăng Nhơn Phú B, Tp. Thủ Đức, TP. HCM",4.2
Thủy Tiên - Bún Mắm & Bún Riêu,"Sạp 349, Chợ Tân Mỹ, Tân Mỹ, P. Tân Phú, Quận 7, TP. HCM",4.3
Cô Tuyến - Bún Riêu & Bò Kho,"Hẻm 242/5 Tôn Đản, P. 8, Quận 4, TP. HCM",4.0
Bún Riêu Cua Ốc Hà Nội - Nguyễn Duy Trinh,"239 Nguyễn Duy Trinh, P. Bình Trưng Tây, Tp. Thủ Đức, TP. HCM",4.6
Hủ Tiếu Cá Tài Ký,"185A Tân Sơn Nhì, P. Tân Sơn Nhì, Quận Tân Phú, TP. HCM",3.3
"Quán 146 - Hủ Tiếu, Bánh Canh & Phở Bò","146 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",3.5
Bảo Bình - Lẩu Thái & Đồ Nướng,"33 Học Lạc, P. 14, Quận 5, TP. HCM",4.8
"Na & ỔI - Chè, Sâm Bổ Lượng & Trà Sữa","26 Tân Quý, P. Tân Quý, Quận Tân Phú, TP. HCM",3.5
Hải Xỉn - Hủ Tiếu Nam Vang,"Hẻm Chợ 200 Xóm Chiếu, P. 15, Quận 4, TP. HCM",3.8
Cháo Trắng - Dạ Nam,"32 Dạ Nam, Quận 8, TP. HCM",3.9
"Mì Xào Giòn, Miến Cua & Nui Xào Bò","Hẻm 30 Lê Quang Định, P. 14, Quận Bình Thạnh, TP. HCM",2.8
Gà Rán & Burger Lotteria - Lottemart Nguyễn Hữu Thọ,"Tầng Trệt, Lotte Mart Nam Sài Gòn, 469 Nguyễn Hữu Thọ, P. Tân Hưng, Quận 7, TP. HCM",3.1
Quán 10E - Hòa Bình,"Hẻm 341/10E Hòa Bình, P. 5, Quận 11, TP. HCM",4.5
Kobe Teppanyaki - Nhà Hàng Nhật,"13A Tú Xương, P. 7, Quận 3, TP. HCM",3.6
Bún Đậu Cuốn Miền Tây,"830 -  10A2 Sư Vạn Hạnh Nối Dài, P. 12, Quận 10, TP. HCM",3.5
"Highlands Coffee - Trà, Cà Phê & Bánh - Phan Huy Ích","399 Phan Huy Ích, P. 14, Quận Gò Vấp, TP. HCM",3.8
Cháo Thập Cẩm 26 - Cháo Triều Châu - Tân Hoà Đông,"26 Tân Hòa Đông, P. 14, Quận 6, TP. HCM",4.5
Phá Lấu Nga - Tôn Đản,"243/37A Tôn Đản, P. 15, Quận 4, TP. HCM",3.0
The Alley - Trà Sữa Đài Loan - Cộng Hòa,"97 - 99 Cộng Hòa, Quận Tân Bình, TP. HCM",3.6
The Pizza Company - Hậu Giang,"167 Hậu Giang, P. 5, Quận 6, TP. HCM",3.5
Pizza Hut - Hậu Giang,"164B Hậu Giang, Quận 6, TP. HCM",3.1
Bún Mắm Cô Ba - Hòa Bình,"264 Hòa Bình, P. Hiệp Tân, Quận Tân Phú, TP. HCM",3.4
Quán Ăn Hoàng Oai,"168/82 Lê Thị Bạch Cát, Quận 11, TP. HCM",4.0
Cơm Tấm Sao Mai,"852 Trường Sa, P. 14, Quận 3, TP. HCM",3.5
Quán Cô Ly - Chè Chuối Nướng,"242/2 Nguyễn Thiện Thuật, P. 3, Quận 3, TP. HCM",4.1
Chè Thái Ý Phương - Quang Trung,"663 Quang Trung, Quận Gò Vấp, TP. HCM",2.6
Gà Rán & Burger Lotteria - HTV,"11Bis Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM",3.2
Huyền Trang - Bánh Tráng Trộn,"12 Đinh Tiên Hoàng, P. Bến Nghé, Quận 1, TP. HCM",3.0
Café Dorsia - Đinh Tiên Hoàng,"28 Đinh Tiên Hoàng, P. Đa Kao, Quận 1, TP. HCM",5.0
Gà Rán KFC - Central Plaza,"C6/27 Phạm Hùng, Xã Bình Hưng, Huyện Bình Chánh, TP. HCM",3.5
DuDu Tea Food - Trà Sữa & Mì Cay,"441/72 Điện Biên Phủ, P. 25, Quận Bình Thạnh, TP. HCM",5.0
Lẩu Dê Huynh Đệ,"12 Chế Lan Viên, Quận Tân Phú, TP. HCM",1.1
Cháo Sườn Bé Hiền - Súp Cua & Bún Bò,"201/83 Nguyễn Xí, P. 26, Quận Bình Thạnh, TP. HCM",4.0
Tiến Phát - Điểm Tâm Hồng Kông,"18 Ký Hòa, P. 11, Quận 5, TP. HCM",3.6
Mì Chú Tắc - Bà Huyện Thanh Quan,"22 Bà Huyện Thanh Quan, P. 6, Quận 3, TP. HCM",3.0
Fruit Crush - Trái Cây Tươi & Ăn Vặt - Quận 1,"5/64B Nguyễn Trung Nhạn, P. Bến Nghé, Quận 1, TP. HCM",4.0
Phở Hà Nội - Gia Truyền Chính Gốc,"32 Phan Đình Giót, P. 2, Quận Tân Bình, TP. HCM",2.9
Tàu Hũ Đá - Lê Thánh Tôn,"251 Lê Thánh Tôn, P. Bến Thành, Quận 1, TP. HCM",3.8
Cô Thủy - Quán Ăn Vặt - Lê Thúc Hoạch,"57 Lê Thúc Hoạch, P. Phú Thọ Hòa, Quận Tân Phú, TP. HCM",2.5
Smoothie Bistro - Xuân Thủy,"94 Xuân Thủy, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",4.3
Quán Cháo Vịt Bảy Khương,"606/6 Đường 3 Tháng 2, P. 14, Quận 10, TP. HCM",3.7
Quán Phương Ký - Cơm Chiên & Mì Xào,"60B Đường Số 2, P. Trường Thọ, Tp. Thủ Đức, TP. HCM",4.1
Kim Ngọc - Bánh Tráng Mỡ Hành & Trà Tắc - Shop Online,"575/1 Tỉnh lộ 10, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",4.1
Súp Cua Nhà Thờ Đức Bà,"16/20 Lê Quý Đôn, P. 12, Quận Phú Nhuận, TP. HCM",3.4
Phở 24 - Nguyễn Tri Phương,"319 Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",3.2
Hải Sản Vietcrab - Tân Kỳ Tân Quý,"148 Tân Kỳ Tân Quý, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",0.5
PHỞ 188A - Lẩu Đuôi Bò - Nguyễn Văn Đậu,"196 Nguyễn Văn Đậu, P. 7, Quận Bình Thạnh, TP. HCM",3.5
Bánh Gạo Hàn Quốc Saeneul,"72 (S35-1) Phạm Văn Nghị, Khu Phố Sky Garden 1, P. Tân Phong, Quận 7, TP. HCM",3.9
Hải Sản Quý Thành,"293 Nguyễn Tri Phương, P.5, Quận 10, TP. HCM",3.5
"Cơm Gà, Cháo, Miến Gỏi Gà Ta Tường Vy - Lữ Gia","32 Lữ Gia, P. 15, Quận 11, TP. HCM",4.3
Bún Riêu & Canh Bún 30 - Đường Số 3,"13 Đường Số 3, P. Tân Phú, Quận 7, TP. HCM",3.9
Cô Chi - Canh Bún,"314 Phạm Văn Hai , Quận Tân Bình, TP. HCM",3.7
Salmol_2 Mập - Shashimi - Tăng Bạt Hổ,"36/2/4 Tăng Bạt Hổ, P. 11, Quận Bình Thạnh, TP. HCM",5.0
Starbucks Coffee - Etown 5,"G2A, Etown 5, 364 Cộng Hòa, P. 13, Quận Tân Bình, TP. HCM",3.0
Hanuri - Quán Ăn Hàn Quốc - Nguyễn Đình Chiểu,"284A Nguyễn Đình Chiểu, P. 6, Quận 3, TP. HCM",3.6
Nem Nướng Nha Trang - Út Mười - Cao Thắng,"113 Cao Thắng, P. 10, Quận 10, TP. HCM",2.1
Cơm Tấm Bình Dân - Trần Quang Diệu,"136 Trần Quang Diệu, Quận 3, TP. HCM",3.5
Lợi Ký - Hủ Tiếu Mì & Hoành Thánh,"150 Ngô Gia Tự, Quận 10, TP. HCM",3.1
Phở Ngọc - Hẻm 30 Hồ Hảo Hớn,"Hẻm 30 Hồ Hảo Hớn, P. Cầu Kho, Quận 1, TP. HCM",3.3
Ốc Tô - Xóm Chiếu,"224B Xóm Chiếu, P. 15, Quận 4, TP. HCM",3.3
Ốc Xe Đẩy - Tôn Đản,"248 Tôn Đản, P. 15, Quận 4, TP. HCM",3.9
Quán Ốc Pồ,"158/31 Đoàn Văn Bơ, P. 9, Quận 4, TP. HCM",4.0
Quán Ốc Nhảy - Lẩu Gà Lá Quế,"178 Đường Số 1, P. Tân Phú, Quận 7, TP. HCM",4.0
Ốc Phương - Đường Số 37,"81 Đường Số 37, P. Tân Quy, Quận 7, TP. HCM",3.9
Quán Ốc 558,"558 Huỳnh Tấn Phát, Quận 7, TP. HCM",3.6
Bún Đậu 3 Chị Em - Tên Lửa,"425 Tên Lửa , P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",4.9
Bún Đậu 3 Chị Em - Lê Văn Quới,"291 Lê Văn Quới, P. Bình Trị Đông, Quận Bình Tân, TP. HCM",3.0
"3 Râu - Gà Rán, Pizza & Trà Sữa - Cây Trâm","329 Nguyễn Văn Khối (Cây Trâm), P. 8, Quận Gò Vấp, TP. HCM",4.0
Gà rán và Mì Ý - Jollibee - Pasteur,"194D Pasteur,  P. 6, Quận 3, TP. HCM",3.4
Cô Phượng - Bánh Bá Trạng,"56C/67 Lạc Long Quân, P. 3, Quận 11, TP. HCM",3.6
Cơm Tấm Hòa,"415 Hậu Giang, P. 11, Quận 6, TP. HCM",4.0
Buzza Pizza - Nowzone,"Tầng 4 Nowzone, 235 Nguyễn Văn Cừ, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",3.6
Súp Cua & Gỏi Cuốn Bà Ngoại - Lý Thái Tổ,"189/17 Lý Thái Tổ, P. 9, Quận 10, TP. HCM",0.5
Ẩm Thực Chay Huệ Phát,"330 Lãnh Binh Thăng, Quận 11, TP. HCM",3.6
TOUS les JOURS - Nguyễn Thị Minh Khai,"187 Nguyễn Thị Minh Khai, P. Phạm Ngũ Lão, Quận 1, TP. HCM",3.4
Pizza 4P'S - Nguyễn Văn Linh,"Lô MD2, Đại Lộ Nguyễn Văn Linh, P. Tân Phú, Quận 7, TP. HCM",3.0
Lẩu Ếch Cô Tư,"Hẻm 27, Đường 12, KP 4, P. Tam Bình, Tp. Thủ Đức, TP. HCM",3.7
Điểm Tâm 288 - Bún Thịt Xào & Cháo Bắc Thảo,"288 Đỗ Ngọc Thạnh, P. 4, Quận 11, TP. HCM",3.3
Phở Trinh - Thảo Điền,"44 Nguyễn Đăng Giai, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",3.9
Bánh Mì Bì - Mai Thị Lựu,"62 Mai Thị Lựu, P. Đa Kao, Quận 1, TP. HCM",4.1
Quán Chay Hoa Sen -  Nguyễn Nhữ Lãm,"47 Nguyễn Nhữ Lãm, P. Phú Thọ Hoà, Quận Tân Phú, TP. HCM",3.6
Cháo Ếch Tân Định - Hai Bà Trưng,"336 Hai Bà Trưng, P. Tân Định, Quận 1, TP. HCM",0.5
Nhà Hàng Chay Đóa Sen Vàng - Trần Hưng Đạo,"5 Trần Hưng Đạo, P. Tân Thành, Quận Tân Phú, TP. HCM",2.5
Chả Cá Lã Vọng - Hoa Phượng,"106 Hoa Phượng, Quận Phú Nhuận, TP. HCM",2.5
Nem Nướng Nha Trang Bé Thảo,"1237/31 Hoàng Sa, P. 5, Quận Tân Bình, TP. HCM",3.6
Ốc Công Đoàn,"44 Đường Số 12, Tp. Thủ Đức, TP. HCM",3.8
BÁNH GIÒ NHÀ NỞ - NGUYỄN VĂN LINH,"836 Nguyễn Văn Linh, P. Tân Phú, Quận 7, TP. HCM",4.8
Bánh Bao - Bánh Giò - Võ Văn Tần,"283 Võ Văn Tần, P. 5, Quận 3, TP. HCM",4.7
Quán Mì Vỉa Hè 108 - Calmette,"108/1Bis Calmette, P. Nguyễn Thái Bình, Quận 1, TP. HCM",3.5
Texas Chicken - Nguyễn Thái Học,"115 Nguyễn Thái Học , Quận 1, TP. HCM",3.5
Bánh Mì Bánh Giò,"Gần 244 Cống Quỳnh, Quận 1, TP. HCM",3.1
Ốc Phát Quán,"237/42/46 Vĩnh Khánh, P.8 , Quận 4, TP. HCM",3.5
Mì Trộn Tên Lửa - 462 Trần Hưng Đạo,"462 Trần Hưng Đạo, P. 2, Quận 5, TP. HCM",2.2
Domino’s Pizza - Hòa Bình,"48 Hòa Bình, P. 5, Quận 11, TP. HCM",3.8
Cơm Gà Xối Mỡ Su Su,"117/1D Cống Quỳnh, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",3.0
Bích Tuyền - Quán Bún Mắm,"63 Đặng Văn Bi, P. Bình Thọ, Tp. Thủ Đức, TP. HCM",2.0
SOI THÁI - Cống Quỳnh,"144 Cống Quỳnh, P. Phạm Ngũ Lão, Quận 1, TP. HCM",3.4
Bún Bò Vị Huế,"19 Nguyễn Ảnh Thủ, Xã Bà Điểm, Huyện Hóc Môn, TP. HCM",3.8
Gà Rán KFC - Co.op Mart Nguyễn Ảnh Thủ,"167/2 Nguyễn Ảnh Thủ, P. Trung Mỹ Tây, Quận 12, TP. HCM",3.5
Góc Ăn Vặt - Nguyễn Ảnh Thủ,"22 Nguyễn Ảnh Thủ, Xã Bà Điểm, Huyện Hóc Môn, TP. HCM",4.0
Bún Giò Đà Lạt - Bún Mọc & Bún Giò Heo,"45/2b Ấp Mỹ Hoà 1, X. Trung Chánh, Huyện Hóc Môn, TP. HCM",4.8
M.Bar - Majestic Hotel,"Tầng 8, 1 Đồng Khởi, P. Bến Nghé, Quận 1, TP. HCM",4.0
Cyclo Cafe - Majestic Hotel,"1 Đồng Khởi, P. Bến Nghé, Quận 1, TP. HCM",4.2
Cháo Sườn Chú Chen - Nguyễn Trãi,"281 - 283 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",3.5
Gia Khang - Giò Heo Muối Kim Chi & Heo Giả Cầy - 464 Nguyễn Thái Sơn,"464 Nguyễn Thái Sơn, P. 5, Quận Gò Vấp, TP. HCM",4.2
"Highlands Coffee - Trà, Cà Phê & Bánh - Flora Thủ Đức","Tòa nhà Flora Novia, Phạm Văn Đồng, P. Linh Tây, Tp. Thủ Đức, TP. HCM",4.0
Aloha Biscotti - Phú Thọ Hoà,"156/74 Phú Thọ Hòa, P. Phú Thọ Hòa, Quận Tân Phú, TP. HCM",4.8
Cơm Gà Ngọc Anh,"Chợ Hòa Hưng, Cách Mạng Tháng 8, Quận Tân Bình, TP. HCM",3.0
FA - Bánh Tráng Trứng Muối Mỡ Hành,"55 Nguyễn Phúc Chu, Quận Tân Bình, TP. HCM",3.8
Tini Tea - Đường Số 42,"129 Đường Số 42, P. Bình Trưng Đông, Tp. Thủ Đức, TP. HCM",3.8
Sinh Tố 142 - Lý Chính Thắng,"142 Lý Chính Thắng, P. 7, Quận 3, TP. HCM",3.5
Trà Tiên Hưởng - Hậu Giang,"283A Hậu Giang , Quận 6, TP. HCM",2.9
Trà Sữa Tiên Hưởng Cotcha - Tản Đà,"60A Tản Đà, P. 11, Quận 5, TP. HCM",3.0
Huyền - Bún Nước & Mì Cay Muối Ớt,"38 Nguyễn Công Hoan, P. 7, Quận Phú Nhuận, TP. HCM",1.6
Đông Phố Patisserie,"57 Hồ Xuân Hương, P. 6, Quận 3, TP. HCM",3.1
Trà Sữa Panda Milktea,"565/20 Nguyễn Trãi, Quận 5, TP. HCM",3.6
Bánh Tráng Mắm Me & Muối Tây Ninh - Trường Chinh,"345/56/2 Trường Chinh, P. Tân Thới Nhất, Quận 12, TP. HCM",3.6
Quán Nem - Nem Cua Biển & Bún Chả - Nguyễn Thị Minh Khai,"15E Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM",3.4
Quán Tự Cường - Cơm Đùi Gà Sốt Mật Ong,"358/2/31E Cách Mạng Tháng 8, P. 10, Quận 3, TP. HCM",3.5
KATINAT - Huỳnh Thúc Kháng,"3 Huỳnh Thúc Kháng, P.Bến Nghé, Quận 1, TP. HCM",4.3
Chị Mai - Bánh Tráng Trộn & Nước Cam,"93/24A Hồ Thị Kỷ, P. 1, Quận 10, TP. HCM",4.8
LaSiMi Tân Phú- Trà Ngon Đậm Vị - Tân Sơn Nhì,"114 Tân Sơn Nhì, P.Tân Sơn Nhì, Quận Tân Phú, TP. HCM",4.5
Phúc Long Lê Đức Thọ,"67 Lê Đức Thọ (Ngã 3 Phạm Huy Thông), P. 7, Quận Gò Vấp, TP. HCM",2.1
N/A,N/A,_._
